979494;0;3;20.0;
1126502;0;1;20.0;
3076133;0;3;20.0;
1;0;2;50.0;
2;0;0;50.0;
4;0;3;50.0;
8;0;1;50.0;
2951270;0;3;20.0;
17;0;0;50.0;
2843241;0;1;20.0;
745577;0;1;20.0;
18;0;2;50.0;
20;0;1;50.0;
1408106;0;1;20.0;
607841;0;2;20.0;
3642666;0;1;20.0;
24;0;3;50.0;
2843233;0;1;20.0;
3573290;0;1;9503.498;
4039336;0;3;20.0;
1959018;0;2;6351.992;
2081381;0;1;20.0;
2201762;0;2;20.0;
1106793;-2016843109;2;20.0;
3946534;0;1;20.0;
1724458;0;3;19.9;
1724457;0;0;20.0;
365161;0;3;20.0;
1724453;0;2;20.0;
3822118;0;2;20.0;
3699754;0;1;20.0;
2517034;0;1;20.0;
1230954;0;3;20.0;
1126437;0;1;20.0;
3347498;0;3;9503.117;
1126441;0;0;20.0;
854566;0;3;20.0;
563302;0;2;20.0;
1530406;0;1;20.0;
1530405;0;2;6351.992;
1530404;0;3;20.0;
3588776;0;0;20.0;
2704426;0;0;20.0;
1958954;0;3;20.0;
4056616;0;0;20.0;
101;0;0;20.0;
1988772;0;1;20.0;
3946597;0;2;20.0;
260134;0;2;20.0;
2357797;0;3;20.0;
3946598;0;1;20.0;
4177960;0;3;20.0;
2081322;0;1;20.0;
2081321;0;2;20.0;
365097;0;3;20.0;
281706;0;2;20.0;
1681446;0;3;20.0;
420453;0;3;20.0;
1681450;0;2;20.0;
3822181;0;1;20.0;
365092;0;1;20.0;
365093;0;1;19.9;
1231012;0;0;20.0;
3241512;0;0;20.0;
2921061;0;0;20.0;
3060842;0;2;20.0;
1143846;0;2;20.0;
1009702;0;1;20.0;
1390630;0;3;20.0;
3658089;0;3;20.0;
719461;0;1;20.0;
590378;0;1;20.0;
3466342;0;3;20.0;
590374;0;0;20.0;
1475748;0;1;20.0;
2827818;0;1;20.0;
730153;0;0;20.0;
1390634;0;2;20.0;
3658086;0;3;20.0;
1850022;0;1;20.0;
1988710;0;1;20.0;
4162597;0;3;20.0;
1997866;-1847058238;3;20.0;
3682409;0;1;20.0;
2617897;0;3;20.0;
2617898;0;2;20.0;
3682410;0;3;20.0;
3917860;0;2;20.0;
451369;0;3;20.0;
264298;0;3;20.0;
3822248;0;1;20.0;
1709162;0;2;20.0;
3806826;0;3;20.0;
1143914;0;2;20.0;
1126568;0;0;20.0;
964137;0;1;20.0;
1092132;0;3;20.0;
964134;0;2;20.0;
2921001;0;3;20.0;
1143910;0;0;20.0;
1266281;0;0;20.0;
3060774;0;3;20.0;
2921002;0;1;20.0;
1490986;0;3;20.0;
590441;0;3;20.0;
2816042;0;2;20.0;
1530532;0;1;20.0;
1988650;0;3;20.0;
156198;0;0;19.9;
4039269;0;3;20.0;
156202;0;3;20.0;
4039273;0;2;20.0;
1941610;0;1;20.0;
2081444;0;2;20.0;
156201;0;0;20.0;
3779252;0;2;20.0;
4086308;0;1;20.0;
2201702;0;3;20.0;
1698922;0;2;20.0;
1709094;0;3;20.0;
2617961;0;2;9503.499;
1585706;0;2;20.0;
3682341;0;3;20.0;
1585702;0;2;20.0;
2479210;0;1;20.0;
295338;0;1;20.0;
3557989;0;3;20.0;
2721829;0;2;6351.992;
1460326;0;0;20.0;
1421354;0;0;20.0;
2781290;0;3;20.0;
1545770;0;3;9503.498;
1421349;0;1;20.0;
545897;0;1;20.0;
1475881;0;3;20.0;
1040417;0;1;20.0;
902698;0;2;20.0;
1074852;0;2;20.0;
3154025;0;2;20.0;
2907809;0;1;20.0;
1040425;0;1;20.0;
2890341;0;1;20.0;
435813;0;2;20.0;
3883050;0;3;20.0;
3717221;0;3;20.0;
3883045;0;1;20.0;
3761704;0;2;20.0;
209962;0;1;20.0;
4117093;0;2;20.0;
3977384;0;2;20.0;
2307626;0;1;20.0;
3977386;0;2;20.0;
1910826;0;0;20.0;
2287722;0;2;20.0;
2035241;0;3;9109.563;
2287718;0;1;20.0;
1910821;0;3;20.0;
684586;0;2;20.0;
1421417;0;3;20.0;
1460261;0;1;20.0;
2781217;0;3;20.0;
1460266;0;0;20.0;
2781222;0;3;20.0;
3278378;0;3;20.0;
3153961;0;1;20.0;
3717156;0;3;20.0;
294950;0;1;20.0;
2431142;0;2;20.0;
4056874;0;0;20.0;
70241;0;2;20.0;
2019366;0;3;20.0;
2166885;0;3;20.0;
2019365;0;1;20.0;
70245;0;3;20.0;
4117030;0;2;20.0;
3994662;0;3;20.0;
2287653;0;1;20.0;
1910886;0;1;20.0;
2287654;0;1;20.0;
4178217;0;3;20.0;
4131946;0;1;20.0;
4008550;0;2;20.0;
2765861;0;2;20.0;
1561193;0;3;20.0;
669221;0;1;20.0;
3418148;0;2;20.0;
780389;0;3;20.0;
1321508;0;3;20.0;
3657825;0;2;20.0;
1025130;0;1;20.0;
2981989;0;1;20.0;
1074730;0;2;20.0;
1196069;0;3;20.0;
3293734;0;3;20.0;
3045418;0;0;20.0;
1161318;0;2;20.0;
1040545;0;3;20.0;
3258982;0;0;20.0;
3382378;0;2;20.0;
1196074;0;3;20.0;
3189094;0;3;20.0;
1196073;0;3;19.9;
312354;0;3;20.0;
3856932;0;3;20.0;
3744361;0;0;20.0;
1646698;0;3;20.0;
2547754;0;1;20.0;
2410024;0;3;20.0;
451110;0;2;20.0;
2547749;0;0;20.0;
1646693;0;2;20.0;
3867754;0;2;20.0;
4008612;0;0;20.0;
3977253;0;2;20.0;
2004009;0;2;20.0;
225381;0;2;20.0;
3977257;0;3;20.0;
70310;0;1;20.0;
1880616;0;1;20.0;
34854;0;2;20.0;
4147302;0;2;20.0;
780326;0;0;20.0;
3536421;0;1;20.0;
1561130;0;1;20.0;
1561129;0;1;20.0;
684714;0;2;20.0;
528485;0;1;20.0;
1339048;0;2;20.0;
2907749;0;0;20.0;
2981925;0;1;20.0;
1025065;0;0;20.0;
3045474;0;0;20.0;
933537;0;3;20.0;
885289;0;3;20.0;
948837;0;1;20.0;
2547817;0;3;20.0;
2431010;0;1;20.0;
2431013;0;3;20.0;
2571817;0;2;20.0;
1759334;0;2;20.0;
2431014;0;1;20.0;
3734634;0;2;20.0;
1771050;0;3;20.0;
3744294;0;0;20.0;
3867690;0;0;20.0;
1880678;0;1;20.0;
2322982;0;1;20.0;
4147236;0;0;20.0;
3977321;0;0;20.0;
1880681;0;0;20.0;
87589;0;0;20.0;
2097190;0;1;20.0;
140329;0;2;20.0;
4178534;0;2;20.0;
4116838;0;0;20.0;
2307369;0;0;20.0;
1849380;0;0;20.0;
2357346;0;3;20.0;
2097194;0;2;20.0;
3821608;0;1;20.0;
2462313;0;0;20.0;
505445;0;3;20.0;
1805418;0;2;20.0;
1682022;0;0;20.0;
282153;0;1;20.0;
3918500;0;2;20.0;
364641;0;2;20.0;
2462309;0;2;20.0;
3223653;0;2;20.0;
1250410;0;0;20.0;
3076646;0;1;20.0;
3106978;0;2;20.0;
841254;0;1;20.0;
871586;0;1;20.0;
854118;0;3;19.9;
2951781;0;3;20.0;
3627621;0;1;9503.498;
1529958;0;3;20.0;
563749;0;0;20.0;
2842730;0;0;20.0;
2660386;0;2;20.0;
1476133;0;1;20.0;
2842725;0;3;20.0;
3572778;0;2;20.0;
1529962;0;0;20.0;
1391268;0;2;20.0;
2357290;0;0;20.0;
140394;0;1;20.0;
1959466;0;3;20.0;
140393;0;0;20.0;
4178474;0;1;20.0;
1959460;0;1;20.0;
3947109;0;1;20.0;
121898;0;0;20.0;
2357286;0;1;20.0;
2602017;0;0;20.0;
1681958;0;1;20.0;
2378858;0;3;20.0;
3778598;0;0;20.0;
364586;0;2;20.0;
2462249;0;3;20.0;
364585;0;3;20.0;
364582;0;0;20.0;
1709732;0;3;20.0;
3223589;0;0;20.0;
3076709;0;0;20.0;
854058;0;0;20.0;
979041;0;3;20.0;
854054;0;0;20.0;
2842665;0;0;20.0;
2842666;0;0;20.0;
1529894;0;1;20.0;
2660454;0;0;6351.992;
1529892;0;3;20.0;
3627558;0;0;20.0;
746022;0;1;20.0;
1351781;0;3;20.0;
607273;0;3;20.0;
3572842;0;1;20.0;
4085866;0;3;20.0;
1942053;0;2;20.0;
2253417;0;2;20.0;
2341930;0;0;20.0;
1820710;0;3;20.0;
264805;0;3;20.0;
520746;0;0;20.0;
2617385;0;2;6351.992;
520745;0;3;20.0;
3700390;0;2;20.0;
3682918;0;1;20.0;
3241002;0;2;20.0;
871466;0;3;20.0;
3061345;0;1;20.0;
1091686;0;0;20.0;
979105;0;3;20.0;
3363369;0;3;20.0;
3363368;0;2;20.0;
2920554;0;1;20.0;
3240998;0;1;20.0;
589866;0;0;20.0;
3588202;0;2;20.0;
1391142;0;1;20.0;
1391140;0;1;20.0;
1351850;0;1;20.0;
1491557;0;0;20.0;
260774;0;0;20.0;
155681;0;1;20.0;
104550;0;3;20.0;
1989158;0;0;6351.992;
104549;0;1;20.0;
4085798;0;2;20.0;
4038761;0;0;20.0;
2065510;0;2;20.0;
2253354;0;2;20.0;
3682857;0;0;20.0;
2617449;0;1;20.0;
3806246;0;1;20.0;
1820774;0;1;20.0;
2361382;0;0;20.0;
3682853;0;3;20.0;
1091626;0;2;20.0;
3106922;0;3;20.0;
1216037;0;0;20.0;
871522;0;0;20.0;
1265766;0;3;20.0;
1265765;0;3;20.0;
3061290;0;2;20.0;
2920490;0;3;20.0;
3106917;0;1;20.0;
3189284;0;2;20.0;
3106918;0;2;20.0;
1560873;0;3;20.0;
3487846;0;3;20.0;
589930;0;0;20.0;
1369126;0;1;20.0;
3588138;0;2;20.0;
1002085;448934185;0;20.0;
3466794;0;3;20.0;
2677798;0;3;20.0;
1620070;0;0;20.0;
1620069;0;2;20.0;
3841130;0;3;20.0;
1664550;0;0;20.0;
1785897;0;3;20.0;
1785896;0;2;20.0;
1664553;0;2;20.0;
3883558;0;0;20.0;
3735208;0;0;20.0;
2392162;0;3;20.0;
1759909;0;2;20.0;
210474;0;1;20.0;
4116581;0;3;20.0;
2019941;0;2;20.0;
4101286;0;0;20.0;
2307114;0;0;20.0;
69669;0;3;20.0;
4116582;0;0;20.0;
4116585;0;3;19.9;
3947302;0;2;20.0;
2167337;0;1;20.0;
2307110;0;0;20.0;
1911334;0;0;20.0;
624678;0;1;20.0;
2625697;0;2;20.0;
1445544;0;2;20.0;
2643049;0;0;20.0;
3642922;0;0;20.0;
948386;0;2;20.0;
2999850;0;1;20.0;
902185;0;1;20.0;
3277930;0;3;20.0;
3398181;0;2;20.0;
2999841;0;3;20.0;
1300518;0;0;20.0;
3398182;0;0;20.0;
1300516;0;0;20.0;
3154537;0;1;20.0;
3137577;0;3;20.0;
3137578;0;0;20.0;
3883625;0;1;20.0;
1785962;0;2;20.0;
2392106;0;1;20.0;
1620006;0;2;20.0;
364842;0;3;20.0;
1620005;0;3;20.0;
2586726;0;3;20.0;
1620010;0;3;20.0;
295462;0;2;20.0;
3743912;0;2;20.0;
1785958;0;2;20.0;
1785957;0;0;20.0;
4116517;0;2;6351.992;
2167397;0;3;20.0;
225961;0;3;20.0;
3995178;0;2;20.0;
4025512;0;0;20.0;
69729;0;0;20.0;
2279522;1167104161;1;20.0;
4116520;0;3;20.0;
1897510;0;0;20.0;
624742;0;0;20.0;
2842922;0;0;20.0;
1338410;0;0;20.0;
2642977;0;2;20.0;
2781737;0;2;20.0;
3658408;0;2;20.0;
1545322;0;0;20.0;
1421925;0;2;20.0;
684069;0;1;20.0;
1300586;0;0;20.0;
1040993;0;0;20.0;
1056806;0;1;20.0;
3277866;0;1;20.0;
3137642;0;0;20.0;
1041001;0;0;20.0;
3030569;0;3;20.0;
3275882;0;0;20.0;
793125;0;0;20.0;
312870;0;0;20.0;
450602;0;0;20.0;
3743849;0;0;20.0;
1647209;0;0;20.0;
1637418;0;0;20.0;
1759780;0;3;20.0;
3735077;0;2;20.0;
1880102;0;2;20.0;
1880101;0;3;20.0;
4025442;0;1;20.0;
35366;0;0;20.0;
4147813;0;3;20.0;
2132005;0;3;19.9;
1880106;0;3;20.0;
1560682;0;3;20.0;
2625577;0;2;20.0;
3535974;0;1;20.0;
2625573;0;2;20.0;
